agenda_id,nombre_original_agenda,doctor,area,tipo_turno,dia,hora_inicio,hora_fin,efector,ventanilla
Hospital Boulogne_039_NEUROLOGIA - DR. AMURRI HORACIO,NEUROLOGIA - DR. AMURRI HORACIO,DR. AMURRI HORACIO,NEUROLOGIA,,Miércoles,15:00,18:00,Hospital Boulogne,
Hospital Boulogne_039_NEUROLOGIA - DR. AMURRI HORACIO,NEUROLOGIA - DR. AMURRI HORACIO,DR. AMURRI HORACIO,NEUROLOGIA,,Viernes,15:00,18:00,Hospital Boulogne,
Hospital Boulogne_039_NEUROLOGIA - DR. AMURRI HORACIO,NEUROLOGIA - DR. AMURRI HORACIO,DR. AMURRI HORACIO,NEUROLOGIA,,Viernes,12:00,15:00,Hospital Boulogne,
Hospital Boulogne_039_NEUROLOGIA - DR. AMURRI HORACIO,NEUROLOGIA - DR. AMURRI HORACIO,DR. AMURRI HORACIO,NEUROLOGIA,,Lunes,12:00,15:00,Hospital Boulogne,
Hospital Boulogne_039_NEUROLOGIA - DR. AMURRI HORACIO,NEUROLOGIA - DR. AMURRI HORACIO,DR. AMURRI HORACIO,NEUROLOGIA,,Miércoles,13:30,15:00,Hospital Boulogne,
Hospital Boulogne_039_NEUROLOGIA - DR. AMURRI HORACIO,NEUROLOGIA - DR. AMURRI HORACIO,DR. AMURRI HORACIO,NEUROLOGIA,,Miércoles,13:30,15:00,Hospital Boulogne,
Hospital Boulogne_040_TRAUMATOLOGIA - DRA. ROMERO NELLY,TRAUMATOLOGIA - DRA. ROMERO NELLY,DRA. ROMERO NELLY,TRAUMATOLOGIA,,Martes,09:00,11:30,Hospital Boulogne,
Hospital Boulogne_040_TRAUMATOLOGIA - DRA. ROMERO NELLY,TRAUMATOLOGIA - DRA. ROMERO NELLY,DRA. ROMERO NELLY,TRAUMATOLOGIA,,Miércoles,09:00,11:45,Hospital Boulogne,
Hospital Boulogne_040_TRAUMATOLOGIA - DRA. ROMERO NELLY,TRAUMATOLOGIA - DRA. ROMERO NELLY,DRA. ROMERO NELLY,TRAUMATOLOGIA,,Jueves,09:00,11:45,Hospital Boulogne,
Hospital Boulogne_041_INFECTOLOGIA - DRA. URUEÑA ANALIA,INFECTOLOGIA - DRA. URUEÑA ANALIA,,INFECTOLOGIA,,Martes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_041_INFECTOLOGIA - DRA. URUEÑA ANALIA,INFECTOLOGIA - DRA. URUEÑA ANALIA,,INFECTOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_042_ONCOLOGIA - DRA. LOPEZ ERICA,ONCOLOGIA - DRA. LOPEZ ERICA,DRA. LOPEZ ERICA,ONCOLOGIA,,Viernes,08:00,16:00,Hospital Boulogne,
Hospital Boulogne_043_ONCOLOGIA - DRA. PALACIOS ANGELI MORENA,ONCOLOGIA - DRA. PALACIOS ANGELI MORENA,DRA. PALACIOS ANGELI MORENA,ONCOLOGIA,,Viernes,11:00,15:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Lunes,14:00,17:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,14:00,15:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_044_ECOGRAFIA - DRA. SPOTORNO ANDREA,ECOGRAFIA - DRA. SPOTORNO ANDREA,DRA. SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne,
Hospital Boulogne_045_CLINICA MEDICA - DRA. KOSMUS LAURA,CLINICA MEDICA - DRA. KOSMUS LAURA,DRA. KOSMUS LAURA,CLINICA MEDICA,,Lunes,13:40,16:00,Hospital Boulogne,
Hospital Boulogne_045_CLINICA MEDICA - DRA. KOSMUS LAURA,CLINICA MEDICA - DRA. KOSMUS LAURA,DRA. KOSMUS LAURA,CLINICA MEDICA,,Martes,13:40,16:00,Hospital Boulogne,
Hospital Boulogne_046_GINECOLOGIA - DRA. WAKUGAWA ROSA,GINECOLOGIA - DRA. WAKUGAWA ROSA,DRA. WAKUGAWA ROSA,GINECOLOGIA,,Lunes,12:00,15:00,Hospital Boulogne,
Hospital Boulogne_046_GINECOLOGIA - DRA. WAKUGAWA ROSA,GINECOLOGIA - DRA. WAKUGAWA ROSA,DRA. WAKUGAWA ROSA,GINECOLOGIA,,Viernes,09:00,12:00,Hospital Boulogne,
Hospital Boulogne_047_GINECOLOGIA - DR. LOWCEWICZ BARBARA,GINECOLOGIA - DR. LOWCEWICZ BARBARA,DR. LOWCEWICZ BARBARA,GINECOLOGIA,,Martes,08:00,14:00,Hospital Boulogne,
Hospital Boulogne_047_GINECOLOGIA - DR. LOWCEWICZ BARBARA,GINECOLOGIA - DR. LOWCEWICZ BARBARA,DR. LOWCEWICZ BARBARA,GINECOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_047_GINECOLOGIA - DR. LOWCEWICZ BARBARA,GINECOLOGIA - DR. LOWCEWICZ BARBARA,DR. LOWCEWICZ BARBARA,GINECOLOGIA,,Jueves,10:00,14:00,Hospital Boulogne,
Hospital Boulogne_047_GINECOLOGIA - DR. LOWCEWICZ BARBARA,GINECOLOGIA - DR. LOWCEWICZ BARBARA,DR. LOWCEWICZ BARBARA,GINECOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_047_GINECOLOGIA - DR. LOWCEWICZ BARBARA,GINECOLOGIA - DR. LOWCEWICZ BARBARA,DR. LOWCEWICZ BARBARA,GINECOLOGIA,,Martes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_047_GINECOLOGIA - DR. LOWCEWICZ BARBARA,GINECOLOGIA - DR. LOWCEWICZ BARBARA,DR. LOWCEWICZ BARBARA,GINECOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_047_GINECOLOGIA - DR. LOWCEWICZ BARBARA,GINECOLOGIA - DR. LOWCEWICZ BARBARA,DR. LOWCEWICZ BARBARA,GINECOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_047_GINECOLOGIA - DR. LOWCEWICZ BARBARA,GINECOLOGIA - DR. LOWCEWICZ BARBARA,DR. LOWCEWICZ BARBARA,GINECOLOGIA,,Viernes,14:00,18:00,Hospital Boulogne,
Hospital Boulogne_048_ODONTOPEDIATRIA - DRA. MENDEZ SIGNORI LILIANA,ODONTOPEDIATRIA - DRA. MENDEZ SIGNORI LILIANA,DRA. MENDEZ SIGNORI LILIANA,,,Miércoles,12:40,15:20,Hospital Boulogne,
Hospital Boulogne_048_ODONTOPEDIATRIA - DRA. MENDEZ SIGNORI LILIANA,ODONTOPEDIATRIA - DRA. MENDEZ SIGNORI LILIANA,DRA. MENDEZ SIGNORI LILIANA,,,Jueves,12:40,15:20,Hospital Boulogne,
Hospital Boulogne_049_NEURO RECITACION,NEURO RECITACION,,,,Lunes,15:00,16:00,Hospital Boulogne,
Hospital Boulogne_049_NEURO RECITACION,NEURO RECITACION,,,,Martes,16:00,17:00,Hospital Boulogne,
Hospital Boulogne_049_NEURO RECITACION,NEURO RECITACION,,,,Viernes,15:00,16:00,Hospital Boulogne,
Hospital Boulogne_049_NEURO RECITACION,NEURO RECITACION,,,,Lunes,15:00,16:00,Hospital Boulogne,
Hospital Boulogne_049_NEURO RECITACION,NEURO RECITACION,,,,Martes,16:00,17:00,Hospital Boulogne,
Hospital Boulogne_049_NEURO RECITACION,NEURO RECITACION,,,,Viernes,15:00,16:00,Hospital Boulogne,
Hospital Boulogne_050_CUIDADOS PALIATIVOS-GENDELMAN IANINA,CUIDADOS PALIATIVOS-GENDELMAN IANINA,,,,Lunes,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_050_CUIDADOS PALIATIVOS-GENDELMAN IANINA,CUIDADOS PALIATIVOS-GENDELMAN IANINA,,,,Miércoles,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_051_GINECOLOGA PAP - DRA WAKUGAWA ROSA,GINECOLOGA PAP - DRA WAKUGAWA ROSA,DRA WAKUGAWA ROSA,,PAP,Miércoles,12:00,15:20,Hospital Boulogne,
Hospital Boulogne_052_GINECOLOGIA PAP EMBARAZADAS - DRA WAKUGAWA ROSA,GINECOLOGIA PAP EMBARAZADAS - DRA WAKUGAWA ROSA,DRA WAKUGAWA ROSA,GINECOLOGIA,PAP,Jueves,09:00,12:00,Hospital Boulogne,
Hospital Boulogne_053_OTORRINOLARINGOLOGIA INFANTIL-RODRIGUEZ MARCELA,OTORRINOLARINGOLOGIA INFANTIL-RODRIGUEZ MARCELA,,OTORRINOLARINGOLOGIA,,Jueves,08:00,11:00,Hospital Boulogne,
Hospital Boulogne_054_NUTRICION TRATAMIENTO - TARDE - CORONEL MARIEL,NUTRICION TRATAMIENTO - TARDE - CORONEL MARIEL,,NUTRICION,TRATAMIENTO,Miércoles,13:15,17:00,Hospital Boulogne,
Hospital Boulogne_054_NUTRICION TRATAMIENTO - TARDE - CORONEL MARIEL,NUTRICION TRATAMIENTO - TARDE - CORONEL MARIEL,,NUTRICION,TRATAMIENTO,Viernes,13:15,17:00,Hospital Boulogne,
Hospital Boulogne_055_CUIDADOS PALIATIVOS-RECETAS-FERNANDEZ,CUIDADOS PALIATIVOS-RECETAS-FERNANDEZ,,,,Jueves,15:00,16:00,Hospital Boulogne,
Hospital Boulogne_056_ECOGRAFIA - BOLAÑOS ORDOÑEZ,ECOGRAFIA - BOLAÑOS ORDOÑEZ,,ECOGRAFIA,,Lunes,10:00,14:00,Hospital Boulogne,
Hospital Boulogne_056_ECOGRAFIA - BOLAÑOS ORDOÑEZ,ECOGRAFIA - BOLAÑOS ORDOÑEZ,,ECOGRAFIA,,Miércoles,10:00,14:00,Hospital Boulogne,
Hospital Boulogne_056_ECOGRAFIA - BOLAÑOS ORDOÑEZ,ECOGRAFIA - BOLAÑOS ORDOÑEZ,,ECOGRAFIA,,Jueves,10:00,14:00,Hospital Boulogne,
Hospital Boulogne_057_HEMATOLOGIA - DR VILLCA ACUÑA,HEMATOLOGIA - DR VILLCA ACUÑA,,HEMATOLOGIA,,Lunes,10:00,12:00,Hospital Boulogne,
Hospital Boulogne_057_HEMATOLOGIA - DR VILLCA ACUÑA,HEMATOLOGIA - DR VILLCA ACUÑA,,HEMATOLOGIA,,Miércoles,10:00,12:00,Hospital Boulogne,
Hospital Boulogne_057_HEMATOLOGIA - DR VILLCA ACUÑA,HEMATOLOGIA - DR VILLCA ACUÑA,,HEMATOLOGIA,,Viernes,10:00,12:00,Hospital Boulogne,
Hospital Boulogne_058_DIABETOLOGIA - DRA GIAGNORIO,DIABETOLOGIA - DRA GIAGNORIO,DRA GIAGNORIO,DIABETOLOGIA,,Lunes,08:00,13:00,Hospital Boulogne,
Hospital Boulogne_058_DIABETOLOGIA - DRA GIAGNORIO,DIABETOLOGIA - DRA GIAGNORIO,DRA GIAGNORIO,DIABETOLOGIA,,Miércoles,15:00,18:00,Hospital Boulogne,
Hospital Boulogne_059_CONTROL I. DE LA MUJER - DRA RODRIGUEZ FLORENCIA,CONTROL I. DE LA MUJER - DRA RODRIGUEZ FLORENCIA,DRA RODRIGUEZ FLORENCIA,,CONTROL,Lunes,14:00,16:30,Hospital Boulogne,
Hospital Boulogne_059_CONTROL I. DE LA MUJER - DRA RODRIGUEZ FLORENCIA,CONTROL I. DE LA MUJER - DRA RODRIGUEZ FLORENCIA,DRA RODRIGUEZ FLORENCIA,,CONTROL,Martes,14:00,16:30,Hospital Boulogne,
Hospital Boulogne_060_KINESIOLOGIA - DRA. DE LUCCHI,KINESIOLOGIA - DRA. DE LUCCHI,DRA. DE LUCCHI,KINESIOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_060_KINESIOLOGIA - DRA. DE LUCCHI,KINESIOLOGIA - DRA. DE LUCCHI,DRA. DE LUCCHI,KINESIOLOGIA,,Martes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_060_KINESIOLOGIA - DRA. DE LUCCHI,KINESIOLOGIA - DRA. DE LUCCHI,DRA. DE LUCCHI,KINESIOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_060_KINESIOLOGIA - DRA. DE LUCCHI,KINESIOLOGIA - DRA. DE LUCCHI,DRA. DE LUCCHI,KINESIOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_060_KINESIOLOGIA - DRA. DE LUCCHI,KINESIOLOGIA - DRA. DE LUCCHI,DRA. DE LUCCHI,KINESIOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_061_FONOAUDIOLOGIA - LIC. FLORES,FONOAUDIOLOGIA - LIC. FLORES,FLORES,FONOAUDIOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_061_FONOAUDIOLOGIA - LIC. FLORES,FONOAUDIOLOGIA - LIC. FLORES,FLORES,FONOAUDIOLOGIA,,Martes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_061_FONOAUDIOLOGIA - LIC. FLORES,FONOAUDIOLOGIA - LIC. FLORES,FLORES,FONOAUDIOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_061_FONOAUDIOLOGIA - LIC. FLORES,FONOAUDIOLOGIA - LIC. FLORES,FLORES,FONOAUDIOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_062_HERIDAS-PIE DIABETICO-DRA GIAGNORIO,HERIDAS-PIE DIABETICO-DRA GIAGNORIO,DRA GIAGNORIO,,,Miércoles,12:00,15:00,Hospital Boulogne,
Hospital Boulogne_063_DIABETOLOGIA - ESPONTANEA - DRA. MINOTTI,DIABETOLOGIA - ESPONTANEA - DRA. MINOTTI,DRA. MINOTTI,DIABETOLOGIA,CAI/Espontánea,Lunes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_064_ONCOLOGIA-DRA LAINATI LORENA,ONCOLOGIA-DRA LAINATI LORENA,DRA LAINATI LORENA,ONCOLOGIA,,Lunes,13:30,16:00,Hospital Boulogne,
Hospital Boulogne_064_ONCOLOGIA-DRA LAINATI LORENA,ONCOLOGIA-DRA LAINATI LORENA,DRA LAINATI LORENA,ONCOLOGIA,,Miércoles,13:30,16:00,Hospital Boulogne,
Hospital Boulogne_065_GINECOLOGIA PAP - DRA. LOWCEWICZ BARBARA,GINECOLOGIA PAP - DRA. LOWCEWICZ BARBARA,DRA. LOWCEWICZ BARBARA,GINECOLOGIA,PAP,Jueves,08:00,10:00,Hospital Boulogne,
Hospital Boulogne_066_ONCOLOGIA-DRA PANCHUK,ONCOLOGIA-DRA PANCHUK,DRA PANCHUK,ONCOLOGIA,,Lunes,14:00,16:55,Hospital Boulogne,
Hospital Boulogne_066_ONCOLOGIA-DRA PANCHUK,ONCOLOGIA-DRA PANCHUK,DRA PANCHUK,ONCOLOGIA,,Miércoles,14:00,16:30,Hospital Boulogne,
Hospital Boulogne_067_PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA,,Lunes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_067_PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA,,Martes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_067_PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA,,Miércoles,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_067_PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA,,Jueves,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_067_PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA,,Viernes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_068_CIRUGIA GENERAL-DR. MORAN CARLOS,CIRUGIA GENERAL-DR. MORAN CARLOS,DR. MORAN CARLOS,CIRUGIA,GENERAL,Lunes,16:00,17:45,Hospital Boulogne,
Hospital Boulogne_068_CIRUGIA GENERAL-DR. MORAN CARLOS,CIRUGIA GENERAL-DR. MORAN CARLOS,DR. MORAN CARLOS,CIRUGIA,GENERAL,Martes,11:00,12:45,Hospital Boulogne,
Hospital Boulogne_069_OBSTETRICIA - DRA. ROSSI RODRIGUEZ LUCILA,OBSTETRICIA - DRA. ROSSI RODRIGUEZ LUCILA,DRA. ROSSI RODRIGUEZ LUCILA,OBSTETRICIA,,Lunes,14:00,15:40,Hospital Boulogne,
Hospital Boulogne_070_PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_070_PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA,,Martes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_070_PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_070_PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_070_PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_071_MAMOGRAFIA,MAMOGRAFIA,,,,Lunes,07:30,11:00,Hospital Boulogne,
Hospital Boulogne_071_MAMOGRAFIA,MAMOGRAFIA,,,,Martes,07:30,11:00,Hospital Boulogne,
Hospital Boulogne_071_MAMOGRAFIA,MAMOGRAFIA,,,,Miércoles,07:30,11:00,Hospital Boulogne,
Hospital Boulogne_071_MAMOGRAFIA,MAMOGRAFIA,,,,Jueves,07:30,11:00,Hospital Boulogne,
Hospital Boulogne_071_MAMOGRAFIA,MAMOGRAFIA,,,,Viernes,06:30,11:00,Hospital Boulogne,
Hospital Boulogne_071_MAMOGRAFIA,MAMOGRAFIA,,,,Lunes,13:00,17:00,Hospital Boulogne,
Hospital Boulogne_071_MAMOGRAFIA,MAMOGRAFIA,,,,Martes,13:00,17:00,Hospital Boulogne,
Hospital Boulogne_071_MAMOGRAFIA,MAMOGRAFIA,,,,Miércoles,13:00,17:00,Hospital Boulogne,
Hospital Boulogne_071_MAMOGRAFIA,MAMOGRAFIA,,,,Jueves,13:00,17:00,Hospital Boulogne,
Hospital Boulogne_071_MAMOGRAFIA,MAMOGRAFIA,,,,Viernes,13:00,17:00,Hospital Boulogne,
Hospital Boulogne_072_DERMATOLOGIA BOULOGNE - RESIDENTES - DRA TROTTA,DERMATOLOGIA BOULOGNE - RESIDENTES - DRA TROTTA,DRA TROTTA,DERMATOLOGIA,,Martes,08:00,13:00,Hospital Boulogne,
Hospital Boulogne_072_DERMATOLOGIA BOULOGNE - RESIDENTES - DRA TROTTA,DERMATOLOGIA BOULOGNE - RESIDENTES - DRA TROTTA,DRA TROTTA,DERMATOLOGIA,,Martes,09:00,13:00,Hospital Boulogne,
Hospital Boulogne_073_ODONTOPEDIATRIA - ESPONTANEA - DRA. HERMANN LAURA,ODONTOPEDIATRIA - ESPONTANEA - DRA. HERMANN LAURA,DRA. HERMANN LAURA,,CAI/Espontánea,Lunes,12:40,15:00,Hospital Boulogne,
Hospital Boulogne_073_ODONTOPEDIATRIA - ESPONTANEA - DRA. HERMANN LAURA,ODONTOPEDIATRIA - ESPONTANEA - DRA. HERMANN LAURA,DRA. HERMANN LAURA,,CAI/Espontánea,Miércoles,12:40,15:00,Hospital Boulogne,
Hospital Boulogne_073_ODONTOPEDIATRIA - ESPONTANEA - DRA. HERMANN LAURA,ODONTOPEDIATRIA - ESPONTANEA - DRA. HERMANN LAURA,DRA. HERMANN LAURA,,CAI/Espontánea,Jueves,12:40,15:00,Hospital Boulogne,
Hospital Boulogne_073_ODONTOPEDIATRIA - ESPONTANEA - DRA. HERMANN LAURA,ODONTOPEDIATRIA - ESPONTANEA - DRA. HERMANN LAURA,DRA. HERMANN LAURA,,CAI/Espontánea,Viernes,12:40,15:00,Hospital Boulogne,
Hospital Boulogne_074_GASTROENTEROLOGIA - ENDOSCOPIA - DRA. SANCHEZ,GASTROENTEROLOGIA - ENDOSCOPIA - DRA. SANCHEZ,DRA. SANCHEZ,GASTROENTEROLOGIA,,Martes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_075_RADIOLOGIA,RADIOLOGIA,,RADIOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_075_RADIOLOGIA,RADIOLOGIA,,RADIOLOGIA,,Martes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_075_RADIOLOGIA,RADIOLOGIA,,RADIOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_075_RADIOLOGIA,RADIOLOGIA,,RADIOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_075_RADIOLOGIA,RADIOLOGIA,,RADIOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne,
Hospital Boulogne_075_RADIOLOGIA,RADIOLOGIA,,RADIOLOGIA,,Lunes,14:00,18:00,Hospital Boulogne,
Hospital Boulogne_075_RADIOLOGIA,RADIOLOGIA,,RADIOLOGIA,,Martes,14:00,18:00,Hospital Boulogne,
Hospital Boulogne_075_RADIOLOGIA,RADIOLOGIA,,RADIOLOGIA,,Miércoles,14:00,18:00,Hospital Boulogne,
Hospital Boulogne_075_RADIOLOGIA,RADIOLOGIA,,RADIOLOGIA,,Jueves,14:00,18:00,Hospital Boulogne,
Hospital Boulogne_075_RADIOLOGIA,RADIOLOGIA,,RADIOLOGIA,,Viernes,14:00,18:00,Hospital Boulogne,
